Epi,dPhidE
0.6263207452198689,2.3260077205121723e-26
0.6321218475812451,2.314655547278922e-26
0.6379766808606281,2.303234960812525e-26
0.643885742724042,2.2917503684378442e-26
0.649849535446989,2.280205698900499e-26
0.6558685659571432,2.268604396467983e-26
0.6619433458774393,2.2569494173750405e-26
0.6680743915695613,2.245243228583372e-26
0.6742622241778342,2.2334878088127512e-26
0.6805073696735208,2.2216846517903842e-26
0.6868103588995303,2.2098347716582676e-26
0.6931717276155406,2.1979387104749076e-26
0.6995920165435373,2.1859965477483617e-26
0.7060717714137773,2.174007911942424e-26
0.7126115430111747,2.16197199390721e-26
0.7192118872221189,2.149887562199162e-26
0.7258733650817252,2.1377529802737545e-26
0.732596542821523,2.1255662255564584e-26
0.7393819919175866,2.1133249104231468e-26
0.7462302891391109,2.101026305149696e-26
0.7531420165974372,2.088667362920547e-26
0.7601177617955328,2.0762447470165862e-26
0.7671581176779302,2.0637548603320012e-26
0.774263682681127,2.0511938773962276e-26
0.7814350607844543,2.038557779098415e-26
0.7886728615614151,2.0258423903260317e-26
0.7959777002314984,2.0130434207337552e-26
0.8033501977124734,2.000156508851147e-26
0.8107909806731687,1.987177269715448e-26
0.8183006815867392,1.974101346176739e-26
0.8258799387844268,1.9609244639642499e-26
0.8335293965098194,1.947642490523569e-26
0.8412497049736118,1.9342514975327507e-26
0.8490415204088747,1.920747826880882e-26
0.8569055051268349,1.907128159745332e-26
0.8648423275731723,1.8933895882346233e-26
0.8728526623848377,1.8795296888753036e-26
0.880937190447399,1.865546597016164e-26
0.889096598952916,1.8514390810069796e-26
0.8973315814583522,1.8372066147875453e-26
0.9056428379445289,1.8228494473034882e-26
0.914031074875623,1.8083686669576342e-26
0.9224970052592174,1.7937662591192526e-26
0.9310413487069078,1.779045154559543e-26
0.9396648314954693,1.7642092665724856e-26
0.9483681866285922,1.749263514487402e-26
0.9571521538991863,1.7342138312959598e-26
0.9660174799522646,1.719067153212868e-26
0.9749649183484089,1.7038313891768878e-26
0.9839952296278232,1.6885153685849232e-26
0.9931091813749796,1.6731287659428498e-26
1.0023075482838655,1.6576820016145273e-26
1.0115911122238297,1.6421861184537727e-26
1.0209606623060465,1.6266526348063975e-26
1.030416994950588,1.6110933751600976e-26
1.0399609139541197,1.5955202805817613e-26
1.0495932305582276,1.5799452019931126e-26
1.05931476351837,1.5643796802685962e-26
1.069126339173476,1.548834718061552e-26
1.0790287915161842,1.533320549138854e-26
1.08902296226373,1.5178464117894044e-26
1.0991097009294972,1.502420333525211e-26
1.1092898648952227,1.4870489347709114e-26
1.1195643194838782,1.4717372594953815e-26
1.1299339380332223,1.45648864073683e-26
1.1403996019700324,1.441304608675038e-26
1.1509622008850322,1.4261848482827423e-26
1.161622632608502,1.4111272126238964e-26
1.1723818032865985,1.3961277965529058e-26
1.1832406274583787,1.381181073913424e-26
1.1942000281335319,1.3662800993614855e-26
1.2052609368708427,1.3514167736871223e-26
1.216424293857368,1.3365821690415542e-26
1.2276910479883592,1.3217669078726923e-26
1.2390621569479163,1.3069615867283352e-26
1.2505385872903907,1.2921572335183526e-26
1.2621213145225474,1.27734578446246e-26
1.2738113231864785,1.2625205649258724e-26
1.2856096069432958,1.2476767568003746e-26
1.2975171686575875,1.23281183415737e-26
1.309535020482667,1.2179259487019184e-26
1.3216641839466052,1.2030222471877825e-26
1.3339056900390587,1.1881071044734066e-26
1.3462605792989104,1.1731902583230021e-26
1.35872990190271,1.1582848353480416e-26
1.3713147177539449,1.1434072615458812e-26
1.3840160965731316,1.1285770555670008e-26
1.3968351179887397,1.1138165079151562e-26
1.409772871628967,1.0991502544908897e-26
1.4228304572143526,1.0846047579275073e-26
1.4360089846512598,1.070207714721843e-26
1.4493095741262165,1.0559874099180034e-26
1.46273335620113,1.0419720437793875e-26
1.4762814719093902,1.0281890562569434e-26
1.4899550728528546,1.0146644749813323e-26
1.5037553212997377,1.0014223109181298e-26
1.5176833902834053,9.884840227750026e-27
1.5317404637020797,9.758680668855174e-27
1.5459277364194777,9.635895438551598e-27
1.5602464143663688,9.51659947055762e-27
1.5746977146430858,9.400870114629978e-27
1.589282865622978,9.288746547487723e-27
1.60400310705682,9.180229963803032e-27
1.6188596901781984,9.075284351567294e-27
1.6338538778098612,8.973837615445371e-27
1.648986944471065,8.875782787648396e-27
1.6642601764859035,8.780979062467912e-27
1.679674872092653,8.68925241192399e-27
1.6952323415541206,8.600395589681136e-27
1.7109339072690144,8.51416741136956e-27
1.726780903884356,8.430291312994551e-27
1.742774678408919,8.348453333769817e-27
1.7589165903277326,8.268299839965082e-27
1.7752080117176352,8.189435491347519e-27
1.7916503273639004,8.111422134336662e-27
1.8082449348779517,8.033779462381654e-27
1.8249932448161523,7.955988385071059e-27
1.8418966807997108,7.87749806084377e-27
1.8589566796356873,7.7977374428089e-27
1.8761746914391204,7.716131938931207e-27
1.8935521797562953,7.632125386100478e-27
1.911090621689138,7.545206991970542e-27
1.9287915080207778,7.454942243841376e-27
1.9466563433422623,7.36100608255081e-27
1.9646866461804455,7.263215978401413e-27
1.9828839491270713,7.16156202914349e-27
2.001249798969037,7.056230932978882e-27
2.0197857568198785,6.947620762238147e-27
2.0384933982524633,6.836343928855211e-27
2.0573743134329128,6.723216588921589e-27
2.0764301072557747,6.609233911849427e-27
2.095662399480433,6.49553200512195e-27
2.1150728248687947,6.383338651904186e-27
2.1346630333242445,6.2739161776069515e-27
2.1544346900318834,6.1685005229440385e-27
2.17438947560008,6.068240837095482e-27
2.1945290862033136,5.9741435849881406e-27
2.214855233726359,5.887024371680645e-27
2.2353696459097954,5.80746961251583e-27
2.2560740664968604,5.735809071470157e-27
2.27697025538168,5.672099402384013e-27
2.298059988758851,5.6161183351371366e-27
2.3193450592744287,5.567369094329914e-27
2.340827276178293,5.525094905869873e-27
2.3625084654779465,5.488303787164598e-27
2.3843904700937206,5.455803920904121e-27
2.406475150015424,5.4262495232195985e-27
2.428764382460452,5.3981961389326344e-27
2.4512600620333385,5.3701628681989526e-27
2.4739641008868127,5.3406975202305915e-27
2.496878428884327,5.308439611154524e-27
2.520004993764092,5.272175959629348e-27
2.5433457613046495,5.2308846545307136e-27
2.5669027154919504,5.183765277081714e-27
2.5906778586880077,5.1302559519814615e-27
2.614673211801092,5.0700402752058215e-27
2.6388908144575103,5.0030485604138375e-27
2.6633327251749823,4.9294575576890365e-27
2.6880010215376062,4.8496907537893566e-27
2.712897800372466,4.764418136614607e-27
2.7380251779278577,4.674551008033416e-27
2.76338529005317,4.581225361376804e-27
2.788980292380441,4.48576752371898e-27
2.8148123605075797,4.3896385003868775e-27
2.840883690183303,4.294358120077207e-27
2.8671964974937696,4.201415238995322e-27
2.8937530190509504,4.112174185846258e-27
2.9205555121827467,4.027788942539974e-27
2.947606255124857,3.949134840593828e-27
2.9749075472144404,3.8767635867546365e-27
3.002461709085549,3.8108829063883196e-27
3.0302710828663963,3.751358887002077e-27
3.0583380323784333,3.6977383775953465e-27
3.086664943337273,3.6492903416741876e-27
3.115254223555488,3.6050672413254704e-27
3.1441083031472647,3.563987970981225e-27
3.173229634734976,3.5249406296116366e-27
3.202620693657652,3.4868962338190254e-27
3.2322839781813792,3.449015337635649e-27
3.26222200971167,3.4107224077859506e-27
3.292437333007769,3.371722298945579e-27
3.322932516398972,3.331942527274139e-27
3.3537101520029307,3.2914042571206825e-27
3.384772855945981,3.25004976013741e-27
3.4161232685855283,3.2075766340205103e-27
3.4477640547344643,3.1633398759079826e-27
3.4796979038876916,3.1163746255235826e-27
3.5119275304507296,3.0655632760457545e-27
3.544455673970434,3.0099266561159876e-27
3.5772850993678733,2.948973021209418e-27
3.610418597173337,2.8830065587047406e-27
3.6438589837635442,2.8132919894244317e-27
3.6776091016010324,2.7419983555578172e-27
3.711671819475765,2.671897545119897e-27
3.746050032748993,2.605857672922196e-27
3.7807466635993494,2.546231368093307e-27
3.8157646612712486,2.494279851377173e-27
3.8511070023255707,2.4497856437388047e-27
3.8867766908926655,2.4109841286528558e-27
3.9227767589277196,2.374884546557149e-27
3.9591102664684588,2.337957520587603e-27
3.9957803018952696,2.297053644209608e-27
4.032789982193707,2.2503169404440316e-27
4.070142453219437,2.1978109241139438e-27
4.1078408899656464,2.141620868460546e-27
4.145888496832911,2.0853409786249647e-27
4.184288507901583,2.0330605144839155e-27
4.223044187206674,1.9881508529473305e-27
4.2621588290153225,1.9522436085265935e-27
4.301635758106795,1.9247340862652816e-27
4.341478330055092,1.9029639953654052e-27
4.381689931514193,1.8830060956938367e-27
4.422273980505899,1.8607811450501066e-27
4.463233926710395,1.833149186378532e-27
4.504573251759458,1.798651987366009e-27
4.546295469532399,1.7577181823857566e-27
4.588404126454759,1.712327903060093e-27
4.630902801799739,1.6653087924125476e-27
4.673795107992461,1.6195415246722276e-27
4.717084690917018,1.5773501021915573e-27
4.760775230226368,1.5402379215666233e-27
4.804870439655131,1.5089502156179535e-27
4.849374067335235,1.483679099147736e-27
4.894289896114529,1.4641672505756223e-27
4.9396217438783205,1.4495626544043587e-27
4.985373463873894,1.4381035030675527e-27
5.031548945038054,1.4269431742866896e-27
5.078152112327674,1.4124784980457756e-27
5.12518692705333,1.3913116585291638e-27
5.172657387216019,1.3615547103016705e-27
5.220567527846975,1.3238640493807021e-27
5.268921421350674,1.2816301119686968e-27
5.3177231778509695,1.2401358807043371e-27
5.366976945540476,1.204963285579205e-27
5.416686911033152,1.180200400295261e-27
5.46685729972018,1.1670427262937892e-27
5.517492376129126,1.1632919902288542e-27
5.5685964442864115,1.1640494336824401e-27
5.620173848083188,1.1634853406954987e-27
5.672228971644543,1.1569974606612119e-27
5.724766239702179,1.1426997596351676e-27
5.777790117970504,1.1214155113277374e-27
5.831305113526222,1.0952127983874984e-27
5.88531577519145,1.0655027398244264e-27
5.939826693920357,1.0320871328877622e-27
5.994842503189409,9.939183059332703e-28
6.050367879391222,9.510722897393065e-28
6.10640754223204,9.064194999168433e-28
6.162966255132942,8.654789746355053e-28
6.220048825634712,8.340690218805084e-28
6.2776601058065,8.149606250077356e-28
6.335804992658251,8.057132712589572e-28
6.39448842855694,7.993498841723141e-28
6.4537154016467015,7.876337398669989e-28
6.513490946272802,7.648609127050158e-28
6.573820143409585,7.299269529807325e-28
6.6347081210923475,6.860549479277804e-28
6.696160054853219,6.39236431743211e-28
6.75818116816111,5.966046400099842e-28
6.820776732865685,5.650412242925523e-28
6.883952069645496,5.497038043964253e-28
6.9477125484602364,5.523595146377484e-28
7.01206358900718,5.699652411572283e-28
7.077010661181889,5.944010279467058e-28
7.142559285543126,6.143309472890429e-28
7.208715033782135,6.193731704080174e-28
7.2754835291962285,6.050386734656136e-28
7.342870447166762,5.755074293285278e-28
7.41088151564157,5.420758145740492e-28
7.479522515621821,5.1781504008526995e-28
7.5487992816534355,5.111386366343465e-28
7.6187177023229955,5.213557242630018e-28
7.68928372075831,5.387922098359694e-28
7.760503335133571,5.502642673991061e-28
7.832382599179196,5.467836980878173e-28
7.904927622696424,5.27969323892024e-28
7.978144572076625,5.006757943238132e-28
8.052039670825474,4.74188495072596e-28
8.126619200091946,4.554179404516141e-28
8.201889499202203,4.463806805227303e-28
8.277856966198476,4.451126563192102e-28
8.354528058382867,4.482224328423012e-28
8.431909292866255,4.514985782216605e-28
8.510007247122246,4.49114025835697e-28
8.58882855954625,4.357635050520395e-28
8.668379930019778,4.117048905907324e-28
8.748668120479909,3.8463811111183147e-28
8.829699955494087,3.6454174936698663e-28
8.911482322840202,3.5557694917909347e-28
8.994022174092045,3.5346192534486483e-28
9.077326525210228,3.517162136912585e-28
9.161402457138516,3.4942841712668965e-28
9.246257116405738,3.5031314585899044e-28
9.33189771573324,3.5487206653506564e-28
9.418331534647951,3.5769353022960146e-28
9.505565920101196,3.5403405536102625e-28
9.593608287093142,3.459654647239093e-28
9.682466119303124,3.387842389759782e-28
9.772146969725725,3.322678650856388e-28
9.86265846131282,3.1981873666299516e-28
9.954008287621523,2.984534844822853e-28
10.046204213468132,2.7543725396201886e-28
10.139254075588154,2.606611077337457e-28
10.233165783302448,2.562068431773116e-28
10.327947319189514,2.5724653782301437e-28
10.423606739764011,2.5885792697459163e-28
10.520152176161591,2.5846860293554597e-28
10.617591834830002,2.5504161235113525e-28
10.715933998226712,2.4957848859704194e-28
10.815187025522881,2.454215173934044e-28
10.91535935331391,2.4573030647427147e-28
11.01645949633657,2.493053272446795e-28
11.11849604819271,2.4937204790718736e-28
11.221477682079803,2.409446438305524e-28
11.325413151528116,2.279954943273869e-28
11.430311291144786,2.165884636965221e-28
11.536181017364784,2.0558184131466487e-28
11.643031329208767,1.9206022212098555e-28
11.750871309048076,1.787408540742876e-28
11.859710123376694,1.6879893372894047e-28
11.969557023590427,1.6361399246009813e-28
12.080421346773289,1.640970268994086e-28
12.192312516491107,1.6736318507022846e-28
12.305240043592615,1.6907914936563414e-28
12.419213527017833,1.6710789275533322e-28
12.534242654613994,1.6094748478086407e-28
12.650337203959038,1.545642825409909e-28
12.767507043192657,1.5261593064643218e-28
12.88576213185518,1.5184514912091434e-28
13.005112521734086,1.4830679340571971e-28
13.125568357718427,1.395787416326622e-28
13.247139878661175,1.277320221336028e-28
13.369837418249466,1.2544701700088708e-28
13.493671405883065,1.328503207500397e-28
13.618652367560813,1.3429853440351203e-28
13.744790926775366,1.251271103568339e-28
13.87209780541621,1.1167148266392387e-28
14.000583824680975,1.0080950087996974e-28
14.130259905995336,9.721901715972844e-29
14.261137071941283,9.845513484477165e-29
14.393226447194065,1.0076949413098916e-28
14.526539259467812,1.0153655603027447e-28
14.661086840469844,9.66068527376835e-29
14.796880626863963,9.441785604384987e-29
14.933932161242518,1.0109437210584417e-28
15.072253093107555,1.043158993020215e-28
15.211855179861049,1.0581702724327813e-28
15.352750287804227,1.0429405035223077e-28
15.494950393146317,8.977891285546514e-29
15.638467583022463,7.566251488899835e-29
15.783314056521181,6.774078184657106e-29
15.92950212572123,6.168416141417871e-29
16.077044216738237,6.062549651966473e-29
16.225952870780873,6.575128564861856e-29
16.376240745216872,7.751133165445642e-29
16.527920614648956,8.659722519984678e-29
16.68100537200059,8.455914261184411e-29
16.835508029612022,8.296077640169276e-29
16.99144172034626,8.303543110566927e-29
17.148819698705392,7.397729465033099e-29
17.307655341957258,6.104571295589543e-29
17.467962151272456,4.980047305656946e-29
17.62975375287206,4.5012467582825193e-29
17.793043899185772,5.0423588929192387e-29
17.95784647002095,5.771969573023072e-29
18.124175473742376,5.699716212063144e-29
18.29204504846294,4.6607636270024535e-29
18.461469463245475,3.908338258583713e-29
18.6324631193156,4.270468244838282e-29
18.805040551285817,4.864323178369412e-29
18.979216428391016,5.370912277151801e-29
19.15500555573528,5.325804486233841e-29
19.332422875550453,4.3720186228837716e-29
19.511483468466164,3.8064465792833654e-29
19.692202554791713,3.999423490748895e-29
19.87459549580984,4.0805961764139135e-29
20.05867779508234,3.52258154668475e-29
20.24446509976804,3.1161874302987896e-29
20.431973201952704,3.384849913007282e-29
20.621218039991426,3.559459098667125e-29
20.812215699863394,3.0370861640663503e-29
21.004982416539153,2.948307082401238e-29
21.199534575360712,3.405772131185409e-29
21.395888713434214,3.470521908942651e-29
21.594061521035655,3.150306230928463e-29
21.794069843029558,2.858340366850109e-29
21.99593068030075,2.3246941036753879e-29
22.19966119119955,2.315106680368516e-29
22.40527869300018,3.126961025147236e-29
22.612800663372774,3.086415007980068e-29
22.822244741868985,2.3755449394719748e-29
23.033628731421313,2.468177226362195e-29
23.24697059985648,2.860218616791942e-29
23.462288481422625,2.3610911924920308e-29
23.67960067833076,2.083665324671166e-29
23.898925662310504,2.570817932053788e-29
24.120282076180068,2.685876311263562e-29
24.343688735431105,2.1605603765384955e-29
24.569164629827903,1.8045977916187044e-29
24.796728925021576,2.1055713363361938e-29
25.026400964179192,2.583417708823708e-29
25.258200269627846,2.2015886068872143e-29
25.49214654451423,1.9955567593536672e-29
25.72825967447932,2.0335735817916678e-29
25.9665597293487,1.7951562951919452e-29
26.207066964838525,1.7196883291089066e-29
26.4498018242772,1.7338486571472717e-29
26.694784940343208,2.075777049196786e-29
26.942037136818822,2.0954965324737228e-29
27.19157943036019,1.651472398880255e-29
27.443433032283654,1.519963072023642e-29
27.69761935036891,1.3928288486673927e-29
27.954159990678566,1.6842499258083175e-29
28.213076759394706,1.7174892462388357e-29
28.474391664672478,1.4506720698102216e-29
28.738126918510662,1.3773002494958253e-29
29.004304938639915,1.3774649237473041e-29
29.27294835042816,1.4386542800244008e-29
29.544079988803798,1.3163781077762773e-29
29.817722900196735,1.2477783156519744e-29
30.09390034449721,1.0486734328471078e-29
30.372635797033116,9.722689619602827e-30
30.653952950565266,1.0440099128706646e-29
30.937875717301367,1.0198009345431578e-29
31.22442823092858,9.271882956918001e-30
31.513634848664793,1.0191175752768978e-29
31.805520153329198,1.2481494136406638e-29
32.100108955431715,9.976665419152332e-30
32.39742629528195,7.995533231671415e-30
32.697497445117676,8.030387604018397e-30
33.00034791125285,9.397593330484209e-30
33.30600343624589,1.1375300404545455e-29
33.61449000108765,1.0215260849013745e-29
33.92583382740992,8.838922343564302e-30
34.240061379714255,7.235930076101455e-30
34.55719936762139,7.389268603431969e-30
34.87727474814177,8.47761367400027e-30
35.20031472796679,8.42354419993927e-30
35.52634676578139,6.268829802053369e-30
35.85539857459817,6.361911436420073e-30
36.18749812411281,6.159300336812361e-30
36.52267364308175,6.077345439786207e-30
36.86095362172158,6.89431507996101e-30
37.202366814130656,7.655333138013252e-30
37.546942240733365,6.481441919400293e-30
37.894709190746674,6.592205353488657e-30
38.24569722466999,7.689231710134031e-30
38.59993617679767,5.3473661235706136e-30
38.95745615775501,4.783134351843025e-30
39.3182875570577,3.898336088143492e-30
39.682461045694815,4.3001108039226315e-30
40.050007578736114,5.033039743004619e-30
40.42095839796306,5.093957795621931e-30
40.79534503452449,4.536457884540057e-30
41.17319931161679,4.823489971473712e-30
41.55455334718875,5.1441277304695934e-30
41.939439556671864,4.355798838080556e-30
42.32789065573549,3.747963440335794e-30
42.71993966306777,4.231023531397667e-30
43.115619903182285,4.1997759499523154e-30
43.514965009250496,3.662742878025399e-30
43.91800892596086,3.361457414809806e-30
44.32478591240396,3.238079198588697e-30
44.735330544984635,4.25047252565802e-30
45.14967772036102,4.157134487995539e-30
45.56786265841064,3.2529354260890184e-30
45.98992090522438,2.5239281058341256e-30
46.41588833612777,2.9893564316772977e-30
46.84580115873045,2.906612889944195e-30
47.27969591600391,3.0192601858456857e-30
47.717609489387456,3.6185556353525e-30
48.159579101923505,3.2741665952900905e-30
48.605642321421335,3.7480735063623466e-30
49.05583706365046,2.5546592195902844e-30
49.510201595563515,2.5990391692994958e-30
49.968774538548836,2.5502555735476407e-30
50.431594871713585,2.531625637307034e-30
50.8987019351968,2.1532952950336338e-30
51.37013543351344,2.210316503654477e-30
51.84593543892913,2.3796179855226798e-30
52.32614239486662,2.218835194984847e-30
52.810797119343306,1.7459605603719504e-30
53.29994080844088,1.752164619554288e-30
53.79361503980703,1.9049098578547616e-30
54.29186177618943,2.0399477251211882e-30
54.794723369002874,2.1104953781850715e-30
55.302242561929,1.6213274822458573e-30
55.81446249454961,1.8479925009918516e-30
56.33142670601357,1.6743698991983135e-30
56.85317913873753,1.3506941591351746e-30
57.37976414214134,1.8652637205467015e-30
57.91122647641758,1.680340063870547e-30
58.447611316336314,1.29081893066629e-30
58.988964255084994,2.0860251901822167e-30
59.535331308143704,1.6242382980032224e-30
60.08675891719687,1.5756755246947471e-30
60.64329395408062,1.2473463630082717e-30
61.20498372476697,1.5178354491275822e-30
