8.078987724120909, 11.95417712952574
8.820721033758518, 12.241260173460844
9.630553011374461, 12.476055635696602
10.514735807870107, 12.645491620808176
11.480095585240637, 12.81492760591975
12.455691621443707, 12.932111627575644
13.514195297116165, 13.036223753806699
14.662652229939193, 13.101120193763244
15.908706784932956, 13.152944738294954
17.260652956918786, 13.152481701127316
18.727489577050797, 13.178162454809351
20.318980210882668, 13.164627522216879
21.90783468135677, 13.15112820786807
23.620930550864937, 13.124556998094423
25.628273263801837, 13.045662588377766
27.632290991222742, 12.97987569232961
29.793014049918924, 12.901016900856618
32.1226961043735, 12.835230004808462
34.63454900148784, 12.75637121333547
37.34281769621274, 12.651368631012804
40.26286103603297, 12.572509839539812
43.41123886244159, 12.49365104806682
46.80580592336464, 12.388648465744152
50.15017808618682, 12.296753397089988
54.07170041754053, 12.20482271019216
57.935235850921735, 12.099855746113159
57.935235850921735, 12.099855746113159
62.46551530020277, 12.020996954640164
66.92880626133669, 11.96831757226051
72.1623431774691, 11.824099303663335
77.31849265435017, 11.758348025858844
83.36445713825606, 11.614129757261669
89.88318932993482, 11.509127174939003
96.30553011374461, 11.443375897134512
104.48972098095287, 11.377553382842692
111.95572882455077, 11.220298837064345
120.71017212790119, 11.180655731865862
130.14917421494468, 11.06258125411836
141.20944958777736, 10.944471158127193
154.1739144404881, 10.826325443892362
168.32864913284362, 10.721251625082367
183.7829325519608, 10.576962119997862
201.91896512164462, 10.44570889209453
223.24093970742513, 10.327491941372372
246.81444425703438, 10.235418781499884
276.32290991222715, 10.143274385140067
311.30637252576366, 10.01187868426208
355.1474652198323, 9.775836583498068
410.2787456508606, 9.76194546846895
482.9739485888896, 9.656444230734982
586.6679600767941, 9.707627646880733
730.7355194897989, 9.85017185802568
969.1165757514965, 9.678634396537907
1438.924963605368, 9.441096329539992
