0.14283961105018095, 287243.2017501353
0.17032437939956727, 37486.6306617575
0.20414680220961529, 7265.319899413515
0.2522234049804912, 1867.1137649303882
0.30698010063753944, 754.1987588139096
0.39497077876624154, 403.83518963623914
0.49807842858372653, 303.5769467495561
0.6441894436226391, 294.1901333866444
0.8373491973160315, 254.61322026210522
1.1106022417359167, 214.1688901382452
1.3726057659966475, 185.47185459416477
1.7397195276349313, 151.74886705433
2.3190941963576344, 124.08066662824051
2.9692474610437296, 113.65208149972804
3.7447211015472748, 119.91701014254882
4.746752353266575, 141.6566284748613
6.07796474792468, 172.1112074258722
7.9012328110041485, 215.06545858983444
9.96524777337219, 268.83972764720494
