0.000010587533259667205, 5.998353226926647e-30
0.00001875345415834968, 6.951927961775648e-30
0.000033955825584217834, 8.057095098829385e-30
0.00006862980776624565, 9.94744783779198e-30
0.00013273832905239455, 1.1774384533435823e-29
0.0002742466769835615, 1.453688637552194e-29
0.0004752053464449134, 1.684785524425107e-29
0.0009817828082578654, 2.036687908795868e-29
0.0017200007524053173, 2.3604657956802107e-29
0.0035928245648785087, 2.8534980123529494e-29
0.006505325538942947, 3.307126451289643e-29
0.01258208452109138, 3.914509447362357e-29
0.026572550586156138, 4.7321358978500135e-29
0.04706616394433834, 5.370035005159852e-29
0.09940320109860781, 6.629950676479632e-29
0.16851881212417144, 8.53788133524304e-29
0.3638931480531866, 1.2476990367980468e-28
0.6886149379166211, 1.6759316122085754e-28
1.023112466351759, 2.0691380811147985e-28
1.9797189992760937, 3.579115748656354e-28
3.5079538948052686, 5.690477905221377e-28
7.412486238626846, 1.0708984346524848e-27
12.29599519900231, 1.6671242292151282e-27
20.39840631288275, 2.764697356399856e-27
38.616558293309325, 5.202919896305813e-27
61.30279425973981, 8.099660566421098e-27
98.3970531306467, 1.31520404230788e-26
