0.0010095470113748554, 2.712272579332074e-27
0.0015929451622706543, 2.712272579332074e-27
0.0033213947525121273, 2.712272579332074e-27
0.007285316405180839, 2.712272579332074e-27
0.015190360755461348, 2.712272579332074e-27
0.034174340129469544, 2.712272579332074e-27
0.07688333029647014, 2.712272579332074e-27
0.181958559359305, 2.712272579332074e-27
0.41986402592352917, 2.3263050671536667e-27
0.8321853814941192, 1.9952623149689154e-27
1.6917478213214425, 1.7113283041618126e-27
3.3531041459947426, 1.4677992676220975e-27
6.479691550710799, 1.4677992676220975e-27
13.857284368005374, 1.9952623149689154e-27
24.197411678558133, 2.712272579332074e-27
43.33749693345853, 4.2986623470823425e-27
90.36151294537972, 7.94328234724292e-27
198.20354450792772, 1.7113283041617984e-26
373.4346224536531, 3.1622776601684313e-26
668.8203689063664, 5.0118723362727966e-26
